id,category
1,3
2,0
3,11
4,1
5,16
6,0
7,6
8,0
9,1
10,0
11,0
12,9
13,15
14,4
15,3
16,3
17,1
18,9
19,5
20,17
21,10
22,4
23,5
24,12
25,4
26,6
27,9
28,17
29,1
30,7
31,9
32,0
33,11
34,13
35,4
36,0
37,13
38,12
39,17
40,4
41,2
42,3
43,17
44,10
45,3
46,9
47,13
48,10
49,13
50,4
51,7
52,11
53,1
54,2
55,4
56,10
57,9
58,8
59,1
60,4
61,5
62,0
63,9
64,4
65,13
66,1
67,4
68,14
69,3
70,3
71,5
72,3
73,0
74,0
75,10
76,0
77,0
78,4
79,9
80,6
81,16
82,7
83,7
84,12
85,11
86,4
87,11
88,3
89,6
90,14
91,5
92,1
93,3
94,1
95,11
96,8
97,15
98,11
99,2
100,13
101,1
102,4
103,2
104,0
105,13
106,5
107,0
108,15
109,0
110,5
111,5
112,6
113,1
114,12
115,16
116,0
117,14
118,2
119,0
120,10
121,9
122,11
123,6
124,7
125,13
126,3
127,13
128,0
129,15
130,0
131,6
132,1
133,11
134,3
135,10
136,1
137,0
138,0
139,11
140,1
141,17
142,1
143,2
144,10
145,9
146,13
147,13
148,17
149,6
150,0
151,0
152,10
153,9
154,12
155,12
156,7
157,3
158,0
159,16
160,6
161,7
162,5
163,2
164,6
165,10
166,13
167,13
168,1
169,6
170,1
171,9
172,5
173,9
174,8
175,8
176,16
177,10
178,1
179,6
180,0
181,13
182,0
183,0
184,0
185,9
186,6
187,6
188,3
189,14
190,3
191,2
192,3
193,12
194,10
195,11
196,13
197,4
198,12
199,1
200,7
201,7
202,11
203,13
204,0
205,7
206,6
207,11
208,6
209,10
210,7
211,10
212,14
213,17
214,9
215,11
216,4
217,4
218,4
219,2
220,8
221,17
222,11
223,9
224,12
225,2
226,8
227,17
228,7
229,4
230,9
231,11
232,11
233,6
234,7
235,0
236,13
237,9
238,7
239,0
240,9
241,0
242,6
243,1
244,6
245,8
246,7
247,4
248,17
249,8
250,1
251,10
252,8
253,17
254,3
255,6
256,12
257,2
258,6
259,11
260,4
261,4
262,10
263,5
264,10
265,3
266,6
267,11
268,13
269,15
270,5
271,10
272,0
273,17
274,3
275,3
276,11
277,0
278,3
279,7
280,4
281,1
282,0
283,0
284,16
285,6
286,17
287,8
288,14
289,13
290,12
291,4
292,17
293,1
294,7
295,9
296,9
297,4
298,13
299,4
300,0
301,6
302,5
303,0
304,9
305,4
306,6
307,4
308,8
309,6
310,6
311,6
312,13
313,11
314,7
315,14
316,5
317,4
318,10
319,5
320,1
321,4
322,5
323,8
324,14
325,10
326,10
327,9
328,3
329,15
330,5
331,0
332,14
333,3
334,1
335,11
336,5
337,14
338,5
339,4
340,1
341,2
342,13
343,13
344,8
345,2
346,3
347,1
348,11
349,15
350,10
351,0
352,3
353,11
354,17
355,14
356,9
357,1
358,4
359,16
360,11
361,3
362,0
363,1
364,13
365,6
366,11
367,0
368,0
369,5
370,4
371,16
372,7
373,10
374,9
375,6
376,17
377,10
378,3
379,7
380,9
381,17
382,1
383,2
384,16
385,16
386,6
387,14
388,1
389,2
390,7
391,10
392,17
393,17
394,8
395,1
396,11
397,7
398,5
399,14
400,6
401,1
402,17
403,10
404,3
405,2
406,8
407,2
408,14
409,1
410,0
411,11
412,13
413,3
414,8
415,11
416,1
417,12
418,6
419,11
420,10
421,6
422,7
423,1
424,0
425,12
426,13
427,11
428,6
429,6
430,1
431,11
432,12
433,10
434,10
435,0
436,4
437,2
438,5
439,3
440,17
441,6
442,1
443,2
444,11
445,5
446,13
447,2
448,0
449,7
450,7
451,11
452,0
453,5
454,9
455,15
456,7
457,15
458,2
459,6
460,17
461,0
462,0
463,14
464,11
465,2
466,4
467,10
468,11
469,11
470,1
471,3
472,12
473,13
474,15
475,2
476,9
477,1
478,10
479,10
480,11
481,1
482,2
483,3
484,12
485,13
486,10
487,7
488,0
489,15
490,9
491,1
492,10
493,0
494,5
495,1
496,1
497,4
498,11
499,10
500,0
501,10
502,10
503,0
504,7
505,0
506,4
507,8
508,6
509,5
510,3
511,4
512,14
513,7
514,1
515,4
516,1
517,8
518,4
519,0
520,8
521,7
522,11
523,12
524,10
525,7
526,2
527,11
528,13
529,10
530,0
531,1
532,7
533,11
534,13
535,14
536,3
537,4
538,4
539,10
540,11
541,6
542,7
543,13
544,3
545,1
546,8
547,6
548,11
549,6
550,14
551,17
552,9
553,6
554,2
555,6
556,14
557,4
558,4
559,15
560,7
561,0
562,0
563,10
564,1
565,0
566,7
567,15
568,5
569,0
570,1
571,12
572,4
573,0
574,5
575,3
576,4
577,5
578,17
579,0
580,9
581,1
582,6
583,10
584,8
585,6
586,15
587,5
588,11
589,5
590,11
591,6
592,0
593,1
594,15
595,11
596,7
597,0
598,10
599,10
600,7
601,3
602,0
603,2
604,15
605,17
606,7
607,3
608,11
609,11
610,0
611,8
612,4
613,11
614,5
615,11
616,4
617,12
618,17
619,6
620,7
621,12
622,15
623,7
624,10
625,7
626,15
627,9
628,3
629,0
630,0
631,10
632,0
633,6
634,11
635,13
636,9
637,4
638,7
639,5
640,1
641,3
642,8
643,1
644,2
645,2
646,11
647,11
648,10
649,7
650,10
651,8
652,14
653,13
654,0
655,6
656,9
657,4
658,7
659,7
660,9
661,13
662,17
663,0
664,1
665,11
666,12
667,4
668,2
669,7
670,7
671,6
672,12
673,0
674,14
675,0
676,2
677,0
678,8
679,0
680,17
681,7
682,4
683,14
684,3
685,11
686,9
687,5
688,2
689,6
690,17
691,6
692,0
693,6
694,2
695,0
696,1
697,5
698,4
699,0
700,0
701,1
702,12
703,6
704,0
705,13
706,3
707,6
708,10
709,5
710,11
711,14
712,6
713,6
714,12
715,6
716,6
717,11
718,7
719,16
720,13
721,17
722,6
723,12
724,11
725,6
726,0
727,7
728,0
729,7
730,5
731,5
732,9
733,0
734,4
735,6
736,17
737,0
738,12
739,14
740,1
741,7
742,7
743,1
744,0
745,11
746,3
747,11
748,13
749,17
750,0
751,7
752,2
753,0
754,1
755,10
756,1
757,7
758,1
759,13
760,1
761,0
762,7
763,0
764,0
765,4
766,0
767,1
768,12
769,11
770,10
771,10
772,0
773,3
774,1
775,7
776,17
777,6
778,0
779,0
780,11
781,7
782,17
783,3
784,12
785,6
786,2
787,3
788,11
789,9
790,15
791,11
792,4
793,0
794,11
795,12
796,6
797,0
798,10
799,6
800,11
801,10
802,4
803,1
804,8
805,6
806,0
807,10
808,6
809,12
810,7
811,3
812,13
813,6
814,2
815,12
816,2
817,9
818,11
819,10
820,14
821,0
822,17
823,5
824,1
825,15
826,6
827,9
828,15
829,5
830,0
831,7
832,7
833,6
834,8
835,8
836,11
837,8
838,8
839,15
840,2
841,13
842,17
843,11
844,6
845,1
846,11
847,7
848,2
849,10
850,1
851,0
852,4
853,0
854,9
855,1
856,11
857,4
858,7
859,0
860,17
861,8
862,10
863,3
864,1
865,15
866,0
867,15
868,13
869,4
870,7
871,1
872,13
873,0
874,6
875,0
876,6
877,7
878,11
879,10
880,10
881,1
882,7
883,14
884,11
885,10
886,15
887,13
888,4
889,6
890,10
891,5
892,12
893,7
894,13
895,13
896,15
897,7
898,10
899,9
900,1
901,13
902,6
903,4
904,12
905,6
906,7
907,10
908,2
909,8
910,14
911,0
912,15
913,1
914,4
915,0
916,1
917,0
918,6
919,3
920,15
921,8
922,11
923,3
924,4
925,11
926,0
927,13
928,6
929,0
930,7
931,7
932,15
933,6
934,1
935,7
936,9
937,4
938,10
939,14
940,4
941,0
942,9
943,5
944,0
945,2
946,9
947,10
948,14
949,1
950,8
951,10
952,5
953,11
954,12
955,7
956,12
957,15
958,8
959,10
960,4
961,10
962,0
963,7
964,11
965,10
966,10
967,12
968,3
969,4
970,11
971,6
972,9
973,0
974,17
975,0
976,10
977,13
978,9
979,11
980,0
981,13
982,0
983,10
984,10
985,3
986,16
987,16
988,8
989,0
990,6
991,13
992,3
993,6
994,5
995,14
996,1
997,10
998,11
999,6
1000,11
1001,3
1002,7
1003,5
1004,0
1005,6
1006,6
1007,16
1008,6
1009,5
1010,14
1011,10
1012,5
1013,11
1014,0
1015,17
1016,1
1017,1
1018,17
1019,1
1020,1
1021,11
1022,16
1023,7
1024,7
1025,7
1026,4
1027,9
1028,11
1029,5
1030,2
1031,4
1032,0
1033,8
1034,14
1035,13
1036,1
1037,0
1038,0
1039,0
1040,8
1041,11
1042,7
1043,0
1044,8
1045,11
1046,13
1047,0
1048,13
1049,11
1050,4
1051,1
1052,6
1053,13
1054,10
1055,7
1056,6
1057,5
1058,11
1059,4
1060,13
1061,7
1062,4
1063,12
1064,14
1065,1
1066,10
1067,4
1068,11
1069,7
1070,6
1071,7
1072,13
1073,8
1074,13
1075,10
1076,1
1077,0
1078,11
1079,0
1080,7
1081,0
1082,12
1083,6
1084,0
1085,4
1086,5
1087,11
1088,13
1089,5
1090,0
1091,14
1092,2
1093,4
1094,13
1095,0
1096,0
1097,4
1098,8
1099,7
1100,1
1101,1
1102,15
1103,11
1104,1
1105,6
1106,3
1107,11
1108,7
1109,2
1110,12
1111,15
1112,2
1113,0
1114,5
1115,1
1116,6
1117,0
1118,10
1119,1
1120,10
1121,4
1122,13
1123,7
1124,9
1125,10
1126,4
1127,4
1128,11
1129,10
1130,9
1131,17
1132,11
1133,0
1134,12
1135,7
1136,10
1137,14
1138,2
1139,5
1140,5
1141,3
1142,9
1143,3
1144,6
1145,8
1146,0
1147,3
1148,10
1149,11
1150,5
1151,13
1152,8
1153,0
1154,7
1155,16
1156,0
1157,8
1158,12
1159,13
1160,0
1161,10
1162,11
1163,6
1164,3
1165,15
1166,12
1167,10
1168,0
1169,17
1170,4
1171,6
1172,5
1173,0
1174,4
1175,0
1176,10
1177,12
1178,11
1179,1
1180,4
1181,15
1182,4
1183,4
1184,6
1185,11
1186,11
1187,0
1188,16
1189,0
1190,5
1191,0
1192,2
1193,10
1194,3
1195,11
1196,5
1197,10
1198,6
1199,4
1200,11
1201,0
1202,5
1203,5
1204,2
1205,4
1206,11
1207,1
1208,0
1209,3
1210,12
1211,1
1212,0
1213,10
1214,16
1215,0
1216,7
1217,3
1218,17
1219,7
1220,5
1221,7
1222,11
1223,9
1224,12
1225,9
1226,10
1227,7
1228,10
1229,9
1230,17
1231,16
1232,11
1233,16
1234,4
1235,4
1236,11
1237,12
1238,3
1239,0
1240,9
1241,4
1242,4
1243,10
1244,11
1245,7
1246,13
1247,7
1248,6
1249,7
1250,13
1251,7
1252,3
1253,6
1254,11
1255,13
1256,10
1257,7
1258,13
1259,1
1260,6
1261,7
1262,7
1263,12
1264,4
1265,8
1266,7
1267,13
1268,1
1269,8
1270,12
1271,7
1272,1
1273,14
1274,3
1275,7
