id,category
1,3
2,10
3,0
4,6
5,13
6,0
7,6
8,0
9,0
10,0
11,0
12,9
13,5
14,4
15,3
16,3
17,1
18,9
19,1
20,1
21,0
22,0
23,11
24,6
25,4
26,6
27,11
28,1
29,1
30,11
31,7
32,6
33,11
34,10
35,4
36,0
37,13
38,6
39,0
40,4
41,6
42,5
43,3
44,12
45,16
46,11
47,11
48,10
49,3
50,2
51,7
52,11
53,1
54,0
55,6
56,10
57,6
58,10
59,2
60,4
61,3
62,0
63,0
64,17
65,7
66,1
67,17
68,6
69,5
70,3
71,13
72,2
73,0
74,10
75,3
76,0
77,0
78,4
79,6
80,6
81,16
82,5
83,4
84,10
85,11
86,3
87,11
88,11
89,6
90,12
91,3
92,6
93,6
94,1
95,11
96,8
97,0
98,3
99,0
100,6
101,0
102,4
103,2
104,0
105,3
106,5
107,0
108,6
109,0
110,7
111,5
112,6
113,1
114,6
115,6
116,0
117,10
118,1
119,0
120,1
121,2
122,11
123,9
124,6
125,11
126,0
127,9
128,0
129,6
130,17
131,10
132,10
133,11
134,3
135,6
136,11
137,0
138,0
139,11
140,1
141,0
142,1
143,2
144,8
145,9
146,6
147,3
148,17
149,6
150,0
151,11
152,6
153,11
154,10
155,10
156,0
157,5
158,0
159,7
160,10
161,7
162,3
163,2
164,14
165,10
166,1
167,0
168,4
169,6
170,1
171,9
172,11
173,9
174,0
175,14
176,3
177,6
178,6
179,6
180,0
181,13
182,0
183,0
184,6
185,11
186,6
187,0
188,11
189,10
190,4
191,2
192,3
193,6
194,10
195,11
196,11
197,5
198,6
199,1
200,7
201,7
202,11
203,7
204,5
205,3
206,6
207,11
208,6
209,10
210,7
211,6
212,6
213,1
214,0
215,5
216,1
217,0
218,4
219,12
220,14
221,17
222,11
223,11
224,2
225,2
226,1
227,17
228,7
229,3
230,11
231,3
232,6
233,6
234,7
235,0
236,0
237,9
238,3
239,0
240,2
241,0
242,6
243,1
244,6
245,2
246,3
247,4
248,17
249,6
250,3
251,0
252,6
253,17
254,3
255,6
256,6
257,2
258,6
259,16
260,17
261,4
262,10
263,17
264,6
265,3
266,6
267,11
268,6
269,11
270,0
271,10
272,3
273,2
274,0
275,3
276,6
277,0
278,3
279,7
280,4
281,4
282,0
283,0
284,13
285,6
286,17
287,8
288,12
289,16
290,6
291,5
292,17
293,1
294,7
295,9
296,2
297,4
298,6
299,5
300,3
301,6
302,11
303,3
304,10
305,4
306,6
307,4
308,8
309,6
310,0
311,6
312,11
313,10
314,7
315,12
316,5
317,4
318,10
319,3
320,1
321,4
322,13
323,6
324,2
325,8
326,6
327,9
328,6
329,3
330,3
331,0
332,2
333,9
334,9
335,11
336,5
337,8
338,11
339,4
340,1
341,2
342,10
343,13
344,6
345,2
346,3
347,6
348,11
349,0
350,6
351,0
352,3
353,11
354,7
355,14
356,9
357,3
358,2
359,6
360,3
361,11
362,0
363,0
364,13
365,10
366,11
367,0
368,1
369,3
370,4
371,11
372,1
373,6
374,7
375,6
376,1
377,10
378,16
379,6
380,7
381,0
382,1
383,2
384,5
385,1
386,6
387,14
388,17
389,2
390,6
391,6
392,2
393,17
394,6
395,6
396,11
397,3
398,14
399,10
400,6
401,0
402,11
403,6
404,5
405,2
406,6
407,2
408,10
409,1
410,0
411,3
412,3
413,3
414,8
415,11
416,1
417,1
418,6
419,1
420,6
421,6
422,2
423,6
424,17
425,2
426,6
427,11
428,6
429,6
430,6
431,3
432,6
433,6
434,6
435,0
436,4
437,2
438,3
439,1
440,1
441,0
442,17
443,2
444,5
445,3
446,1
447,2
448,0
449,7
450,17
451,1
452,6
453,9
454,6
455,13
456,1
457,7
458,2
459,6
460,4
461,0
462,0
463,14
464,11
465,2
466,4
467,10
468,3
469,7
470,1
471,11
472,12
473,17
474,9
475,2
476,11
477,2
478,10
479,6
480,6
481,6
482,7
483,3
484,12
485,5
486,10
487,11
488,0
489,11
490,9
491,1
492,14
493,0
494,13
495,1
496,1
497,4
498,3
499,0
500,6
501,14
502,0
503,1
504,3
505,0
506,4
507,8
508,0
509,5
510,3
511,4
512,6
513,11
514,6
515,15
516,0
517,6
518,4
519,0
520,1
521,7
522,4
523,12
524,2
525,7
526,2
527,11
528,13
529,14
530,2
531,1
532,3
533,11
534,13
535,12
536,4
537,4
538,4
539,0
540,11
541,10
542,7
543,11
544,10
545,1
546,14
547,6
548,11
549,1
550,6
551,11
552,6
553,6
554,2
555,6
556,4
557,4
558,4
559,10
560,7
561,17
562,0
563,6
564,1
565,0
566,1
567,1
568,11
569,0
570,1
571,6
572,17
573,0
574,5
575,4
576,1
577,13
578,2
579,0
580,11
581,1
582,10
583,6
584,6
585,10
586,11
587,5
588,11
589,5
590,11
591,10
592,15
593,1
594,1
595,16
596,1
597,1
598,6
599,2
600,2
601,1
602,2
603,2
604,11
605,4
606,10
607,1
608,11
609,11
610,0
611,10
612,4
613,5
614,5
615,11
616,4
617,10
618,2
619,6
620,7
621,6
622,4
623,11
624,6
625,1
626,10
627,3
628,4
629,0
630,0
631,10
632,1
633,8
634,13
635,5
636,6
637,4
638,9
639,1
640,1
641,3
642,14
643,1
644,10
645,2
646,6
647,11
648,10
649,11
650,6
651,10
652,14
653,5
654,10
655,6
656,6
657,4
658,7
659,7
660,9
661,7
662,4
663,17
664,3
665,1
666,6
667,4
668,1
669,7
670,6
671,6
672,6
673,0
674,14
675,0
676,2
677,0
678,14
679,0
680,17
681,6
682,4
683,14
684,17
685,11
686,2
687,3
688,2
689,6
690,17
691,6
692,2
693,14
694,11
695,0
696,1
697,6
698,4
699,0
700,0
701,1
702,6
703,6
704,4
705,2
706,7
707,10
708,10
709,7
710,11
711,14
712,6
713,6
714,6
715,6
716,6
717,11
718,11
719,16
720,6
721,17
722,6
723,6
724,2
725,6
726,0
727,7
728,0
729,6
730,3
731,11
732,11
733,10
734,4
735,6
736,17
737,0
738,6
739,12
740,1
741,6
742,2
743,1
744,0
745,11
746,3
747,11
748,10
749,0
750,0
751,6
752,2
753,6
754,1
755,11
756,17
757,10
758,1
759,13
760,6
761,1
762,13
763,0
764,0
765,6
766,0
767,1
768,6
769,7
770,6
771,10
772,14
773,6
774,13
775,7
776,3
777,6
778,0
779,0
780,11
781,11
782,0
783,1
784,12
785,8
786,2
787,3
788,7
789,9
790,15
791,11
792,4
793,0
794,11
795,6
796,6
797,0
798,6
799,6
800,9
801,6
802,4
803,1
804,14
805,6
806,1
807,6
808,6
809,6
810,11
811,3
812,5
813,6
814,2
815,10
816,2
817,11
818,11
819,12
820,14
821,0
822,17
823,7
824,1
825,3
826,6
827,9
828,11
829,3
830,0
831,9
832,6
833,17
834,8
835,1
836,11
837,10
838,8
839,11
840,2
841,5
842,0
843,7
844,6
845,2
846,3
847,7
848,2
849,6
850,1
851,0
852,4
853,0
854,11
855,1
856,11
857,3
858,6
859,1
860,4
861,1
862,6
863,3
864,11
865,7
866,1
867,10
868,5
869,11
870,1
871,10
872,13
873,1
874,6
875,0
876,2
877,6
878,3
879,10
880,10
881,1
882,3
883,12
884,6
885,15
886,6
887,0
888,0
889,6
890,10
891,7
892,1
893,6
894,5
895,2
896,1
897,7
898,8
899,2
900,1
901,11
902,6
903,4
904,14
905,10
906,3
907,12
908,6
909,6
910,10
911,14
912,0
913,1
914,5
915,6
916,6
917,0
918,6
919,11
920,3
921,8
922,3
923,3
924,0
925,11
926,16
927,5
928,10
929,6
930,7
931,7
932,10
933,6
934,1
935,3
936,11
937,0
938,6
939,14
940,4
941,0
942,6
943,5
944,3
945,3
946,11
947,10
948,14
949,1
950,0
951,6
952,3
953,11
954,10
955,2
956,6
957,15
958,14
959,6
960,14
961,10
962,0
963,3
964,7
965,6
966,10
967,6
968,3
969,0
970,11
971,6
972,11
973,0
974,0
975,0
976,6
977,7
978,0
979,11
980,0
981,3
982,0
983,10
984,6
985,3
986,2
987,10
988,6
989,6
990,1
991,1
992,15
993,6
994,3
995,6
996,1
997,10
998,11
999,12
1000,1
1001,11
1002,1
1003,11
1004,0
1005,6
1006,1
1007,6
1008,6
1009,5
1010,14
1011,14
1012,13
1013,11
1014,0
1015,0
1016,1
1017,6
1018,4
1019,1
1020,10
1021,11
1022,3
1023,7
1024,3
1025,7
1026,0
1027,9
1028,5
1029,6
1030,2
1031,6
1032,0
1033,14
1034,14
1035,6
1036,1
1037,0
1038,0
1039,0
1040,6
1041,7
1042,9
1043,0
1044,8
1045,11
1046,2
1047,11
1048,5
1049,11
1050,0
1051,1
1052,6
1053,11
1054,8
1055,7
1056,6
1057,0
1058,11
1059,0
1060,6
1061,2
1062,4
1063,10
1064,14
1065,3
1066,2
1067,0
1068,4
1069,7
1070,6
1071,7
1072,13
1073,6
1074,1
1075,6
1076,1
1077,0
1078,11
1079,17
1080,17
1081,10
1082,8
1083,6
1084,3
1085,13
1086,0
1087,11
1088,3
1089,5
1090,4
1091,14
1092,2
1093,4
1094,0
1095,12
1096,0
1097,5
1098,14
1099,13
1100,7
1101,1
1102,2
1103,11
1104,1
1105,6
1106,4
1107,11
1108,7
1109,2
1110,10
1111,0
1112,2
1113,0
1114,11
1115,1
1116,6
1117,3
1118,6
1119,1
1120,6
1121,14
1122,5
1123,11
1124,1
1125,6
1126,4
1127,6
1128,11
1129,6
1130,3
1131,0
1132,11
1133,0
1134,6
1135,6
1136,6
1137,14
1138,6
1139,5
1140,9
1141,1
1142,9
1143,5
1144,6
1145,6
1146,17
1147,3
1148,0
1149,11
1150,2
1151,7
1152,6
1153,0
1154,2
1155,3
1156,0
1157,14
1158,6
1159,0
1160,0
1161,6
1162,13
1163,6
1164,1
1165,0
1166,14
1167,12
1168,0
1169,1
1170,4
1171,6
1172,4
1173,0
1174,4
1175,0
1176,10
1177,6
1178,11
1179,6
1180,0
1181,1
1182,3
1183,17
1184,6
1185,0
1186,11
1187,0
1188,6
1189,1
1190,7
1191,6
1192,2
1193,10
1194,11
1195,7
1196,3
1197,6
1198,6
1199,4
1200,11
1201,0
1202,5
1203,4
1204,2
1205,4
1206,11
1207,1
1208,17
1209,11
1210,8
1211,6
1212,0
1213,6
1214,2
1215,0
1216,11
1217,17
1218,17
1219,6
1220,7
1221,7
1222,11
1223,4
1224,6
1225,11
1226,10
1227,7
1228,6
1229,7
1230,5
1231,1
1232,3
1233,13
1234,4
1235,4
1236,7
1237,10
1238,5
1239,0
1240,2
1241,4
1242,13
1243,6
1244,5
1245,2
1246,4
1247,9
1248,10
1249,7
1250,14
1251,6
1252,7
1253,6
1254,3
1255,13
1256,6
1257,7
1258,11
1259,1
1260,10
1261,7
1262,5
1263,12
1264,4
1265,6
1266,1
1267,11
1268,2
1269,8
1270,10
1271,7
1272,1
1273,14
1274,3
1275,7
1276,0
1277,11
1278,1
1279,10
1280,14
1281,11
1282,3
1283,0
1284,4
1285,0
1286,4
1287,3
1288,1
1289,3
1290,1
1291,0
1292,0
1293,10
1294,4
1295,6
1296,3
1297,10
1298,11
1299,6
1300,11
1301,2
1302,6
1303,1
1304,11
1305,3
1306,10
1307,0
1308,11
1309,7
1310,10
1311,10
1312,11
1313,6
1314,10
1315,0
1316,3
1317,11
1318,10
1319,10
1320,11
1321,0
1322,7
1323,7
1324,0
1325,14
1326,11
1327,1
1328,12
1329,6
1330,2
1331,11
1332,6
